Name,Sector,rating_num,currentRatio,cashRatio,netProfitMargin,operatingProfitMargin,debtRatio,debtEquityRatio,returnOnEquity,operatingCashFlowSalesRatio,rating_note
Koppers Holdings Inc.,Basic Industries,5.0,2.508215962,0.317488263,0.023978166,0.051335369,0.870261393,6.707805907,0.389240506,0.049970758,B
Kosmos Energy Ltd.,Energy,5.0,2.251651733,1.236334344,0.316481221,0.655084521,0.549591525,1.220206892,0.208647165,0.502511504,B
Kraton Corporation,Basic Industries,5.0,2.932505012,0.425596938,-0.010182423,-0.005399052,0.671693969,2.045938563,-0.029366672,0.100371535,B
"Kratos Defense & Security Solutions, Inc.",Capital Goods,4.75,1.78241372975,0.22308785875,-0.047334146,0.005428846500000001,0.7467780780000001,3.0438816975,-0.15362586225,-0.00777415425,B
Kronos Worldwide Inc,Basic Industries,5.0,3.353070710666667,0.45234836566666664,-0.04251093166666667,0.004422054666666665,0.5250702303333333,1.1748951623333335,-0.11930592833333335,0.05566286966666667,B
"L Brands, Inc.",Consumer Services,6.666666666666667,1.6945725273333334,0.7785549703333333,0.08226288666666666,0.16089942599999998,1.072549943,130.24233592966667,18.235492142666665,0.13364809233333333,BBB
LKQ Corporation,Consumer Services,5.75,2.98197987625,0.12817495175,0.060777132750000004,0.10278935524999999,0.4797647925,0.925957999,0.13425048025,0.06086697875,BB
Laboratory Corporation of America Holdings,Health Care,7.0,1.5985066405,0.44921392075,0.095102279,0.16840710925000002,0.6120523475,1.584170617,0.20843386675,0.14165430975,BBB
Lam Research Corporation,Technology,6.75,3.5009200015,1.4379969005,0.16017996025,0.181962303,0.43418791775,0.7872279565,0.175569239,0.201628161,BBB
Lamar Advertising Company,Consumer Services,6.0,1.165853517,0.092392811,0.194008258,0.283011772,0.698960545,2.321823714,0.257154582,0.352927007,BB
"Laredo Petroleum, Inc.",Energy,5.0,0.9207281933333333,0.23735757483333333,-0.5423640956666668,-0.486985676,0.6868604184999999,4.532719352333333,-2.963445804166667,0.6022261795,B
Las Vegas Sands Corp.,Consumer Services,6.0,1.464712769,0.884484819,0.168220264,0.243100867,0.67519873,2.078805693,0.288442234,0.295160415,BB
Lattice Semiconductor Corporation,Technology,5.0,4.2781399055,1.289746488,0.003003334499999996,0.025573225499999998,0.3918027455,0.9967605884999999,-0.0449415485,0.1036551355,B
Lear Corporation,Capital Goods,6.666666666666667,1.4219079443333333,0.36975601483333337,0.04737349816666667,0.047964309499999996,0.6529875036666667,1.9177549393333333,0.255383012,0.06097254416666667,BBB
Lennar Corporation,Basic Industries,5.6,29.1131011946,2.80156757,0.0890762748,0.0919197876,0.6308560978,1.7706253490000001,0.12746919480000002,-0.0572881356,BB
"Lennox International, Inc.",Capital Goods,7.5,1.2682029805,0.0568945035,0.0544861265,0.0875239295,0.90964642575,64.63515885300001,8.0506407595,0.06770261425,A
"Live Nation Entertainment, Inc.",Consumer Services,5.0,1.06529239425,0.6259925725,-0.0060134405,0.016015958,0.7920197554999999,3.908630007,-0.0311162345,0.054154190250000005,B
Lockheed Martin Corporation,Capital Goods,7.2,1.1524507056,0.178892679,0.067679654,0.10387161360000001,0.9363866662,211.64009012820003,15.174014924400002,0.0840257138,BBB
Loews Corporation,Finance,8.0,1.568004793,0.038645896,0.075316769,0.075316769,0.750116086,3.001858243,0.056490576,0.280668224,A
Louisiana-Pacific Corporation,Basic Industries,5.5,4.5754942414999995,2.659415965,-0.033270379,-0.005954748999999995,0.4718005325,0.9183648449999999,-0.027927358,0.061818864,BB
Lsb Industries Inc.,Basic Industries,5.0,2.14516794225,0.8598360817499999,0.0895797055,-0.0210721605,0.635219737,1.76499788825,0.0810031425,0.0389675925,B
LyondellBasell Industries NV,Basic Industries,6.8,2.346384308,0.3916108946,0.0841311998,0.1220037494,0.597794576,1.5826332870000002,0.3905733619999999,0.11651438439999999,BBB
"MBIA, Inc.",Finance,5.0,2.336200083,1.1250370136666668,0.5202335286666667,0.7629613466666667,0.8657739040000001,8.275305206333334,-0.10356997966666666,1.000807538,B
MDC Partners Inc.,Technology,5.0,0.583640056,0.051060347,-0.031381408,0.0446597625,1.358114029,-3.7925026475,0.075180153,0.06333468099999999,B
MGIC Investment Corporation,Finance,4.0,11.29242917,1.632601902,-0.32300657,-0.321947591,0.834149549,5.029528373,-0.405987559,-1.252328192,CCC
MGM Resorts International,Consumer Services,5.5,1.1797226033333332,0.7608546805,0.04013097983333334,0.162203128,0.8126031783333333,4.455875156166667,0.02046408200000001,0.117102296,BB
MPLX LP,Energy,7.0,0.930616317,0.22467319033333333,0.17769892033333334,0.21526467766666668,0.471478595,0.9876701,0.10141067033333333,0.4291291316666667,BBB
MSCI Inc,Miscellaneous,6.0,1.6990296228,1.0764888632,0.225443578,0.37086176699999995,0.6380940468,2.9148532957999995,0.3083498246,0.3123183822,BB
MTS Systems Corporation,Capital Goods,5.0,1.855133256,0.293050744,0.080615817,0.109048222,0.439833692,0.785184123,0.176112372,0.178098856,B
Magellan Midstream Partners L.P.,Energy,7.285714285714286,1.1095366755714287,0.2399146287142857,0.2958699061428572,0.35289175300000003,0.6514203892857143,1.883241760142857,0.333129441,0.39723031757142857,BBB
"Magna International, Inc.",Capital Goods,7.0,1.531610775,0.393485432,0.062643929,0.077519139,0.536902525,1.178898059,0.224514834,0.072571108,BBB
MagnaChip Semiconductor Corporation,Technology,4.8,2.222903184,0.9005390421999999,-0.006869691,0.0161069468,0.879688331,-5.1645063538,1.3426328792,0.0668189508,B
ManTech International Corporation,Consumer Services,6.0,1.7747382,0.295287594,0.046448375,0.079217918,0.381176408,0.615969418,0.122382505,0.077127661,BB
ManpowerGroup,Technology,7.333333333333333,1.4278133088333334,0.18719597566666668,0.016677957166666667,0.02958692833333333,0.6354805986666666,1.7658217201666666,0.1286697516666667,0.018417951666666665,BBB
Marathon Oil Corporation,Energy,7.0,0.9415139666,0.3123095086,0.060401760000000006,0.14721674999999998,0.4468864096,0.8112420121999999,0.07500481719999999,0.3562503444,BBB
Marathon Petroleum Corporation,Energy,7.0,1.355221484,0.224265492,0.03190646666666667,0.05125153633333333,0.6569437606666667,1.932985739,0.233855644,0.043390388,BBB
Markel Corporation,Finance,7.0,8.176852997333334,0.9108885176666667,0.082328605,0.13342423,0.6941530686666667,2.2723291233333334,0.060491677333333334,0.12349037200000001,BBB
"Marsh & McLennan Companies, Inc.",Finance,8.0,1.58041939125,0.39793727149999997,0.11161005375,0.17201947499999998,0.59062366775,1.46375156125,0.19893987125,0.1324380685,A
"Martin Marietta Materials, Inc.",Basic Industries,6.666666666666667,3.2613412176666667,0.311372808,0.06349479066666668,0.114341023,0.45417076833333336,0.8503482656666667,0.061946146,0.1447608823333333,BBB
Martin Midstream Partners L.P.,Energy,5.0,1.75913801,0.000256763,-0.00712789,0.041330799,0.687454108,2.199530135,-0.024100677,0.070383725,B
Masco Corporation,Capital Goods,6.0,1.50876915,0.6373689923333333,0.024386055666666667,0.06031520033333334,0.9310525820000001,-11.806422062666668,-0.5940074036666667,0.06684274333333333,BB
Masonite International Corporation,Basic Industries,6.0,3.006828499,0.809459579,-0.020318877,0.006520651,0.569139371,1.320936127,-0.052633508,0.042110247,BB
Mastercard Incorporated,Miscellaneous,8.0,1.75227309,0.916733131,0.393917451,0.525292231,0.629479378,1.698905109,0.631718646,0.418226958,A
Matador Resources Company,Energy,5.0,0.928210188,0.122283125,-2.149242968,-2.556895205,0.572250257,1.337815546,-1.392458653,0.659568142,B
McKesson Corporation,Health Care,7.0,1.09303630225,0.1404460515,0.00994490125,0.01754801575,0.81929178025,4.64281031275,0.1818297865,0.021120717,BBB
Medtronic plc,Health Care,8.0,3.61340134375,0.30268585225,0.18618545125000002,0.235191713,0.483047664,0.935664624,0.15123567975,0.2769129425,A
Mercer International Inc.,Basic Industries,5.333333333333333,3.711641256,1.034717701,0.06895845233333334,0.140540106,0.6710093416666667,2.040337228333333,0.18237891233333334,0.14275327433333332,B
"Micron Technology, Inc.",Technology,6.0,2.163672580666667,0.7154825853333332,0.16544828833333333,0.13329313533333334,0.511170319,1.0475035226666667,0.21617491600000002,0.289878586,BB
Microsoft Corporation,Technology,10.0,2.5345843734,0.1451627392,0.218504479,0.27785799619999996,0.5103052802000001,1.0884776993999998,0.23284100319999998,0.3743754632,AAA
Minerals Technologies Inc.,Basic Industries,6.0,3.2161128016666667,1.3791841,0.06416176433333333,0.11128943466666667,0.5769680899999999,1.8161433766666668,0.10678503066666667,0.15425473233333334,BB
"Mohawk Industries, Inc.",Consumer Durables,7.0,1.2919395133333333,0.039955972666666666,0.08274899566666666,0.11522183600000001,0.4713083596666667,0.8982333176666667,0.13607563266666667,0.11533714566666665,BBB
Mosaic Company (The),Basic Industries,7.0,2.768431539,1.2406992689999998,0.1473048955,0.15631157999999998,0.34672267749999997,0.556567341,0.1235359565,0.21047467,BBB
Murphy Oil Corporation,Energy,7.0,1.0763834205,0.3035949691666667,-0.07612713950000001,-0.13639044150000001,0.48775699283333335,0.9699856501666666,-0.006620813166666664,0.3544280175,BBB
Mylan N.V.,Health Care,7.0,1.5312787415,0.248993487,0.066611724,0.109135494,0.620643158,1.7018527374999999,0.0649837355,0.19891166,BBB
NCR Corporation,Miscellaneous,5.8,1.7176069802,0.3157650856,0.028028828,0.0631096168,0.836765733,6.1874220829999995,0.1221712792,0.0674945798,BB
NGL ENERGY PARTNERS LP,Energy,6.0,1.467518635,0.038509066999999994,-0.0071854125,-0.0018619104999999998,0.688692366,2.2182029245,-0.050296408,0.0227756735,BB
"NRG Energy, Inc.",Public Utilities,6.0,1.701090443,0.446226213,0.066373783,0.041557825,0.700153724,2.335042248,0.0530713,0.136428402,BB
NVIDIA Corporation,Technology,6.25,4.947850148500001,0.6940992635000001,0.123803005,0.14570647850000001,0.5954545455,0.8962411834999999,0.03443721725,147.1128676845,BB
"NVR, Inc.",Capital Goods,7.0,11.75776709,7.057419576,0.05670576,0.077844347,0.431644223,0.759461309,0.121979605,0.083018228,BBB
NXP Semiconductors N.V.,Technology,5.666666666666667,2.033208121,0.7698760223333334,0.12220963566666665,0.09683653866666668,0.6623779576666666,4.587949731666666,0.384223809,0.24014339666666665,BB
Nabors Industries Ltd.,Energy,6.857142857142857,1.7734946352857144,0.31053759971428574,-0.07833198814285715,-0.08296624171428571,0.5557603955714285,1.2616134342857142,-0.06119376985714285,0.23990310371428572,BBB
National Fuel Gas Company,Public Utilities,7.4,0.9233791595999999,0.1596041594,0.0697754144,0.14580779120000004,0.6597831876,1.9518741354,0.0608402334,0.42114200679999997,BBB
Natural Resource Partners LP,Energy,4.666666666666667,0.9685371996666666,0.48905453166666674,-0.1389237123333333,0.051542339999999985,0.7834804203333334,8.561820835333334,-2.3531365706666665,0.5444227436666667,B
Navios Maritime Holdings Inc.,Transportation,5.166666666666667,1.9002641045,1.1177452571666666,-0.0033979444999999997,0.06550618866666667,0.6001247876666667,1.7193367391666665,0.005810544999999998,0.1821169311666667,B
Navistar International Corporation,Capital Goods,4.6,1.306996835,0.179493277,-0.0535593192,-0.0440734858,1.4404199979999999,-93.62903786659999,-12.4981479914,0.018576239799999998,B
Nektar Therapeutics,Health Care,4.75,4.2117475455,0.45550434075,-0.9562406892499999,-0.6887978702499999,1.00434254925,23.0005647445,-3.9909188652500003,-0.7202666715,B
"Netflix, Inc.",Consumer Services,5.4,1.404532804,0.3409550484,0.0236288882,0.045463064799999994,0.7775052834,3.5688978387999994,0.0751515646,-0.049159165,B
New Gold Inc.,Basic Industries,5.666666666666667,4.4797106475,2.7618016683333333,-0.11492946649999998,-0.06642982766666668,0.3944927775,0.663038589,-0.0378140455,0.39919488766666666,BB
New York Times Company (The),Consumer Services,5.0,1.458362231,0.341220086,-0.017073678,0.024406893,0.824390921,4.694466388,-0.078341496,0.031818442,B
NewMarket Corporation,Basic Industries,7.0,3.2566600245,0.53158497875,0.10879805925,0.16015456525,0.651657429,1.92482474625,0.55695402075,0.1175978765,BBB
Newell Brands Inc.,Consumer Non-Durables,7.2,1.399786255,0.12480984240000001,0.0539292048,0.0886270594,0.6991222904,2.3689485433999997,0.1478777244,0.10924889239999999,BBB
"NiSource, Inc",Public Utilities,7.0,0.593490122,0.005832549,0.061589062,0.171954942,0.780277262,3.551190321,0.074541434,0.313169096,BBB
Noble Corporation,Energy,6.2,1.4925516397999998,0.45196510100000004,0.016673862399999996,0.0973662772,0.4882058744,0.9550094112,0.015565368999999996,0.471501928,BB
Noble Energy Inc.,Energy,7.0,1.260941828,0.569529086,-0.779125439,-0.789020109,0.571416763,1.333269045,-0.23539055,0.658155123,BBB
Nokia Corporation,Technology,6.5,1.4949254972500001,0.71303850375,-0.0140419775,0.026230674249999995,0.65706275325,2.2368777297499998,-0.00606759925,0.0822696105,BB
Norbord Inc.,Basic Industries,6.0,1.660098522,0.044334975,-0.037110669,0.020543406,0.682568807,2.150289017,-0.107899807,0.015904573,BB
"Nordstrom, Inc.",Consumer Services,8.0,1.865714286,0.295357143,0.05330964,0.05330964,0.736073553,2.788934426,0.295081967,0.090330224,A
Norfolk Southern Corporation,Transportation,7.5,1.1935263911666667,0.4251551453333333,0.16475998033333333,0.2921698793333333,0.6498070536666667,1.8612383835,0.16083067933333334,0.27768330766666666,A
NorthWestern Corporation,Public Utilities,7.666666666666667,0.6744248494999999,0.0241076305,0.0917555775,0.162485125,0.7194511330000001,2.5734748075,0.09579338116666668,0.21602606700000002,A
"Northern Oil and Gas, Inc.",Energy,4.0,1.562177423,0.043402453,-3.54600347,-4.069653149,1.273903018,-4.650927277,4.935951955,0.898051484,CCC
Northrop Grumman Corporation,Capital Goods,7.6,1.3569701,0.611056185,0.0836454122,0.1290142264,0.7071184146,2.6491306006000004,0.2912772828,0.104037176,A
"Nuance Communications, Inc.",Technology,6.0,1.6995173160000001,0.8978984776000001,-0.016160599600000002,0.03818855,0.5792960241999999,1.4071015718,-0.0166422886,0.2456624572,BB
Nucor Corporation,Basic Industries,7.4,3.2168462126,0.7329798866,0.029207100399999998,0.0496317874,0.4851840506,0.9440322254,0.0748101042,0.072954606,BBB
Nustar Energy L.P.,Energy,6.0,1.303345589,0.124196603,0.085389957,0.204424591,0.679633718,2.121427113,0.093076084,0.24862838,BB
OGE Energy Corp,Public Utilities,7.6,0.7798980141999999,0.024344259200000003,0.1208528694,0.19608024880000002,0.6827484152000001,2.1780075038,0.1186494826,0.28065883080000004,A
ON Semiconductor Corporation,Technology,6.0,1.7012728793333334,0.5648125213333334,0.036321584,0.05602142066666666,0.6476798903333333,1.9497272273333335,0.07866601566666666,0.14728358633333333,BB
Oasis Petroleum Inc.,Energy,4.75,1.55928520025,0.7149602125000001,0.1958551405,0.3159513595,0.65519967025,1.95627733675,0.136896234,0.58598734125,B
Occidental Petroleum Corporation,Energy,8.0,1.4353227835999998,0.43130402740000007,-0.02561768699999999,-0.0434302622,0.4143580144,0.7209592328,-0.002747645999999995,0.44370460640000003,A
"Oceaneering International, Inc.",Energy,7.0,2.490136955,0.715068714,0.06776363566666667,0.10829811900000001,0.5277120156666667,1.11827637,0.14031251233333333,0.17670067300000003,BBB
Olin Corporation,Basic Industries,6.4,1.9175172734,0.5842316613999999,0.0618818118,0.0945253828,0.642047476,1.865814425,0.13219132,0.10220485419999999,BB
Omnicom Group Inc.,Technology,8.0,0.9064712996666667,0.200659397,0.070769255,0.12631367733333332,0.8649284043333333,6.58314546,0.3700264576666667,0.12132028466666667,A
Open Text Corporation,Technology,6.833333333333333,1.6237719556666665,1.0717826873333334,0.12476141666666667,0.16495722516666667,0.5426941698333333,1.2179119528333333,0.12340860916666667,0.24961724983333333,BBB
Oracle Corporation,Technology,8.75,3.36919161975,1.232304836,0.2699937615,0.3703031925,0.48891906675,0.971830346,0.22437067675,0.365561535,AA
Orange,Public Utilities,7.0,0.7319349439999999,0.2631326626666667,0.05282113133333333,0.10628272433333334,0.6409423373333333,1.9236166573333335,0.06904702766666666,0.22495654266666668,BBB
Orion Engineered Carbons S.A,Basic Industries,5.0,2.309238661,0.376158432,-0.042429492,0.079124757,1.240627995,17.49582919,-1.012195784,0.130777557,B
Oshkosh Corporation,Capital Goods,5.0,1.6501162484999998,0.39226639649999995,0.038766495,0.066007598,0.6134819585,1.6422046300000002,0.1610589065,0.054129087500000006,B
Otter Tail Corporation,Public Utilities,6.5,1.37298876375,0.020770061,0.029868290750000002,0.09646915275,0.66920926475,2.024259108,0.03779463,0.17185334325,BB
"Owens & Minor, Inc.",Health Care,7.0,1.871738308,0.129061935,0.009604650666666667,0.019309565666666667,0.642400492,1.7967188663333333,0.09487140733333334,0.015470918666666666,BBB
Owens Corning Inc,Capital Goods,6.833333333333333,1.7176673526666668,0.07430686866666666,0.043388591000000004,0.06029416033333334,0.5087086799999999,1.0366994008333335,0.062427371333333335,0.09755076216666665,BBB
PACCAR Inc.,Capital Goods,8.0,2.011226438,0.7829441823333333,0.06996879583333333,0.10211105549999999,0.6701547310000001,2.0437719928333333,0.17978276033333332,0.126150146,A
PBF Logistics LP,Energy,5.333333333333333,4.396504417666667,2.130155448,3.4751237550000003,3.4751237550000003,1.2630781070000001,-10.285616793666666,-1.3308484486666667,3.0283452546666663,B
"PDC Energy, Inc.",Energy,5.0,1.2898037115,0.4524818145,-0.3784728295,-0.48726967849999997,0.4361647875,0.7759937295,-0.0734062895,0.980199343,B
PLDT Inc.,Public Utilities,6.714285714285714,0.5928134472857144,0.295502011,0.194168847,0.24708980828571428,0.6822068587142857,2.2577318435714284,0.25101465185714283,0.502692259,BBB
PPL Corporation,Public Utilities,7.0,0.86504818775,0.20886679725,0.11486768250000001,0.27599119875,0.73976391625,2.85552898575,0.10811808775000001,0.27569680725,BBB
"PRA Group, Inc.",Finance,6.0,0.143667792,0.110984086,0.219619336,0.219619336,0.444052644,0.798731461,0.169257819,0.377014174,BB
"PRA Health Sciences, Inc.",Health Care,4.5,1.0652991475,0.21234868750000002,0.013087879,0.069600255,0.6895346410000001,2.221752422,0.031772787999999996,0.059269423999999994,CCC
PTC Inc.,Technology,6.0,1.141624275,0.442952727,0.037886718,0.033153766,0.61076703,1.569155435,0.055287844,0.143321368,BB
PVH Corp.,Consumer Non-Durables,6.0,1.9133286802,0.41456909700000005,0.0535855198,0.0691225702,0.5961069576,1.4807440884,0.1019770012,0.0871558588,BB
Packaging Corporation of America,Consumer Durables,7.0,2.330669298,0.302896731,0.08214159,0.11779266033333334,0.6926672313333334,2.357657305,0.25348280166666665,0.1411925443333333,BBB
Parker-Hannifin Corporation,Capital Goods,8.142857142857142,1.8931771358571428,0.41342997628571426,0.07576042642857142,0.10561255657142857,0.553213048,1.2564267698571427,0.1790272617142857,0.10497278785714285,A
"PayPal Holdings, Inc.",Miscellaneous,7.0,1.52464747,0.094205475,0.129219701,0.146282974,0.555568982,1.250067972,0.095228385,0.291274673,BBB
Pedevco Corp.,Energy,7.0,0.253865468,0.150389851,-4.002253098,-1.900675929,0.752587327,3.041830152,-1.417569994,-1.430529478,BBB
"Penske Automotive Group, Inc.",Consumer Durables,5.0,1.04214046375,0.01161825625,0.016184841,0.02875385225,0.77703488825,3.50998894775,0.1734313975,0.02117627625,B
Pentair plc.,Technology,8.0,1.8810226433333337,0.10564673933333334,0.030150230333333333,0.08399430933333334,0.568385893,1.3896730436666667,0.038362696333333335,0.12675604399999998,A
"Pepsico, Inc.",Consumer Non-Durables,8.0,1.1431080143333332,0.3914193318333334,0.09768354033333333,0.14171890733333334,0.727645937,2.8352805215,0.330383573,0.14687115216666666,A
Perrigo Company,Health Care,7.0,2.703335898666667,0.9025721573333333,0.100651347,0.17168676733333332,0.4924656373333333,1.020910597,0.14327955033333334,0.163007062,BBB
"Pfizer, Inc.",Health Care,8.5,2.15531911025,0.1244757415,0.22540557249999998,0.2310529085,0.5779354919999999,1.3760783205,0.161446545,0.32049761725000003,A
Philip Morris International Inc,Consumer Non-Durables,8.0,1.0037205228,0.1614551854,0.10398525219999999,0.1624443174,1.2076472264,25.773484435399997,6.553413705,0.11786162739999999,A
Phillips 66,Energy,7.4,1.4798034954000001,0.37198768520000003,0.0270781928,0.0383705006,0.5550273179999999,1.2500510794,0.16825199799999999,0.0347661586,BBB
Phillips 66 Partners LP,Energy,7.0,1.3427117583333334,0.5125061226666666,17.51476154866667,17.557430900333333,0.7430008733333334,3.6671968473333334,0.8271163866666665,20.81751012533333,BBB
Pinnacle West Capital Corporation,Public Utilities,8.333333333333334,0.6288343279999999,0.012713460333333334,0.118836397,0.24060387566666666,0.6931160333333333,2.2587857746666664,0.094412066,0.32061620933333335,A
Pioneer Natural Resources Company,Energy,7.0,1.823363142,0.741326547,0.12144312000000002,0.074152705,0.4857583905,0.9552631304999999,0.059705377000000004,0.403804684,BBB
Pitney Bowes Inc.,Miscellaneous,7.0,1.1155640311428572,0.32322842142857144,0.07530922257142857,0.09436951185714285,0.9930107805714286,-19.20144718,-1.1966533828571428,0.1579075365714286,BBB
"Plains All American Pipeline, L.P.",Energy,7.285714285714286,0.9400880707142856,0.018466747857142855,0.030809032428571432,0.04158021571428572,0.646784448,1.8383402461428573,0.1434388082857143,0.04259868514285714,BBB
PolyOne Corporation,Basic Industries,7.0,1.9073630286666665,0.5194591963333334,0.042702839666666666,0.058702607999999996,0.7035098193333332,2.3972214363333335,0.18565076866666666,0.05016815733333333,BBB
"Post Holdings, Inc.",Consumer Non-Durables,5.0,3.27815396375,1.612637504,-0.03827617,0.04310494,0.6572747425000001,1.9784111955,-0.045003170749999995,0.09707748625,B
ProAssurance Corporation,Finance,7.0,14.17009198,0.437994035,0.40196142,0.536572284,0.535145667,1.151211528,0.124257125,0.05215232,BBB
Progressive Corporation (The),Finance,8.0,1.5980789819999999,0.01782935875,0.05991491225,0.07268001025000001,0.743470253,2.90708887025,0.1694066135,0.10134882775,A
Public Service Enterprise Group Incorporated,Public Utilities,7.0,1.157954387,0.20558174499999998,0.116777064,0.210713749,0.6639676255,1.9777449455,0.1069519025,0.3432350315,BBB
"QEP Resources, Inc.",Energy,6.0,1.1882133266666666,0.4040586605,-1.8549731434999999,-2.7491747575,0.5744854491666667,1.3836186273333333,-0.005563780000000007,2.265808256166667,BB
QUALCOMM Incorporated,Technology,8.0,3.4353847795,1.064139618,0.27149922849999997,0.280397418,0.293348418,0.44388133599999996,0.1914636825,0.324847389,A
Quanex Building Products Corporation,Capital Goods,5.0,1.951885595,0.262045599,0.02492998,0.038224523,0.308962277,0.447099002,0.040711367,0.103925779,B
Quest Diagnostics Incorporated,Health Care,7.0,1.0842271255,0.124135729,0.08771636125,0.1644542605,0.56415717,1.30292736075,0.15577749075,0.11118264324999999,BBB
R.R. Donnelley & Sons Company,Miscellaneous,5.666666666666667,1.4699992708333334,0.24620581133333333,-0.01725025566666667,0.013055192666666668,0.9387820043333334,22.323560282666666,-1.1683001459999998,0.06025418516666667,BB
RLI Corp.,Finance,7.0,3.367024339,0.089821695,0.17893257,0.248959398,0.69749189,2.305696494,0.152304196,0.191278074,BBB
RPM International Inc.,Basic Industries,7.0,2.2965117862,0.3852642522,0.0512024546,0.0672585158,0.6850857938,2.203749268,0.1621143194,0.0748605818,BBB
Radian Group Inc.,Finance,4.0,0.541059963,0.0232950315,-0.19592156800000002,-0.174482339,0.8488296815,5.823753363,-0.17878686099999996,-0.5396946405,CCC
Range Resources Corporation,Energy,6.0,0.7250952764,0.0007270174,-0.12312399319999998,-0.12312399319999998,0.6088532132,1.5987277962,-0.0236178932,0.394934515,BB
Rayonier Inc.,Consumer Services,7.5,1.6628467977499999,0.708659417,0.1631223525,0.183624133,0.468042869,0.90230081525,0.13376567575,0.364811769,A
Reliance Steel & Aluminum Co.,Basic Industries,7.0,3.9903013368000004,0.1453969194,0.0388894186,0.0651721578,0.4427971368,0.8004018848,0.0948739056,0.0625001306,BBB
Rent-A-Center Inc.,Technology,5.2,0.6416326926,0.3304223818,-0.0341749582,-0.017524851000000008,0.6485788548,2.3870182654,-0.3906180606,0.06769127779999999,B
"Republic Services, Inc.",Public Utilities,7.0,0.828082232,0.12422107,0.069963883,0.143788908,0.603818699,1.524096919,0.074511292,0.183932899,BBB
Resolute Forest Products Inc.,Basic Industries,5.8,2.6689317580000003,0.3752022726,-0.060419243600000005,-0.023078278,0.5408628248,1.1993339772,-0.10781541800000001,0.0419282724,BB
Rio Tinto Plc,Basic Industries,8.0,1.52326950275,0.8163294165,0.07002401650000001,0.18222830075000002,0.5099455335,1.21188332975,0.07737162925,0.40143181675,A
Ritchie Bros. Auctioneers Incorporated,Miscellaneous,6.0,1.495044179,0.822148129,0.1621342,0.23962429,0.570464004,1.328093593,0.133659944,0.313487937,BB
Rite Aid Corporation,Health Care,4.6,1.6777904884000001,0.05198161020000001,0.0170403256,0.004045597999999999,1.1890110993999998,32.145528862000006,7.4455529454,0.025379278800000005,B
Royal Caribbean Cruises Ltd.,Consumer Services,6.0,0.2264765426666667,0.047880398666666664,0.10395453933333333,0.13429567933333333,0.5937419773333333,1.4653958813333334,0.09850584766666666,0.24129120966666665,BB
"Ryder System, Inc.",Consumer Services,7.0,0.872201178,0.07062719,0.030215419,0.0148869855,0.8252812915000001,4.724017012999999,0.1334530865,0.17673336,BBB
Ryerson Holding Corporation,Basic Industries,4.0,3.036743744,0.200190054,-0.000157868,0.034288962,1.090990875,-11.99011299,0.003531073,0.081807275,CCC
S&P Global Inc.,Finance,7.4,1.1680377364,0.5824379858000001,0.1894578976,0.3077298806,0.9011651818,15.6490645744,2.1181014788,0.1739844616,BBB
SBA Communications Corporation,Consumer Services,5.0,0.459628741,0.163322736,-0.042846545,0.175991251,0.947374892,18.00233636,-0.15662276,0.381331876,B
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,Technology,6.0,1.5934825676666666,0.41848287366666664,0.030276227,0.052929980999999994,0.771201165,3.491526908333333,0.33877504566666666,0.05602733433333334,BB
"SEACOR Holdings, Inc.",Transportation,5.5,3.37028811825,1.8705298055,0.014872057749999999,0.07076485025,0.56616435575,1.31120034725,0.01668926,0.1380301725,BB
SM Energy Company,Energy,5.666666666666667,0.9606436838333333,0.11849885983333332,-0.07884068666666666,-0.06543821466666667,0.644269756,1.8231755413333335,-0.006430554166666672,0.555078486,BB
SPX Corporation,Technology,6.75,1.38025391975,0.25486390475,0.03010516625,0.0191439505,0.72939456775,3.014458752,0.0394840275,0.02174792225,BBB
"SS&C Technologies Holdings, Inc.",Technology,6.0,1.195949055,0.607821383,0.11684359999999999,0.24245729866666665,0.5507017759999999,1.3265469906666667,0.058576100333333325,0.332245974,BB
STMicroelectronics N.V.,Technology,6.833333333333333,2.569995312,0.7845306706666667,-0.0436295895,-0.03810852433333333,0.399652387,0.6842030721666666,-0.05924995533333333,0.0911906,BBB
Sabre Corporation,Technology,6.0,0.777708478,0.320975364,0.184228693,0.155280361,0.910238509,10.14063494,1.12670302,0.178732046,BB
"Salem Media Group, Inc.",Consumer Services,5.0,1.3255800880000002,0.0032545768,0.020522228,0.122549811,0.6434632704000001,1.8059874204,0.025880199400000005,0.1381595098,B
Sanmina Corporation,Technology,6.0,1.8068900151666665,0.34375605316666663,0.028885912166666666,0.029997497166666665,0.6410062953333333,1.9318481003333332,0.14534867583333333,0.04362348816666667,BB
Schlumberger N.V.,Energy,8.666666666666666,1.8622580409999998,0.22509867766666666,0.10635576433333332,0.12905959833333333,0.4406920726666666,0.7920537,0.12412832566666666,0.23162684033333333,AA
Scientific Games Corp,Technology,5.0,1.95185952125,0.36551474975,-0.05993197274999999,0.005640111249999998,0.88478919325,645.26269366975,-15.0893661495,0.15804726275,B
Scotts Miracle-Gro Company (The),Basic Industries,5.0,1.7790973983333334,0.16009049733333333,0.07445282133333334,0.11557143733333335,0.7423278236666667,2.8882591106666666,0.33274517200000003,0.06953815833333334,B
